ts_unix_ms,ts_utc,pump_1_status,pump_1_sp,pump_1_speed,pump_2_status,pump_2_sp,pump_2_speed,pump_3_status,pump_3_sp,pump_3_speed,pump_4_status,pump_4_sp,pump_4_speed,magneticStirrer_bioreactor_status,magneticStirrer_bioreactor_sp,magneticStirrer_bioreactor_speed,magneticStirrer_bioreactor_fan_duty_cycle,magneticStirrer_lagoon_status,magneticStirrer_lagoon_sp,magneticStirrer_lagoon_speed,magneticStirrer_lagoon_fan_duty_cycle,valve_bio2lag_status,valve_sug2lag_status,od_bioreactor_status,od_bioreactor_value,od_lagoon_status,od_lagoon_value,tempCtrl_bioreactor_status,tempCtrl_bioreactor_sp,tempCtrl_bioreactor_value,tempCtrl_bioreactor_heater_duty_cycle,tempCtrl_lagoon_status,tempCtrl_lagoon_sp,tempCtrl_lagoon_value,tempCtrl_lagoon_heater_duty_cycle,phtCount_lagoon_status,phtCount_lagoon_value,phtCount_lagoon_overlight,nucleo_temperature,ntc1_ambient_temp,ntc2_pump1_temp,ntc3_pump2_temp,ntc4_pump3_temp,ntc5_pump4_temp,level_sensor_bioreactor_status,level_sensor_lagoon_status,flow_rate_pump1,flow_rate_pump2,flow_rate_pump3,flow_rate_pump4,sample_row,sample_col,sample_done_flag,Annotations,ts_local
1789563805153,2026-09-16T13:03:25.153649+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2453,0,0.0,1,37.0,36.65,0.03,0,37.0,-180.84,0.0,0,0.0,0,28.0,27.32,62.45,66.79,80.62,97.69,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:25.153000+02:00
1789563806153,2026-09-16T13:03:26.153276+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2444,0,0.0,1,37.0,36.66,0.03,0,37.0,-182.52,0.0,0,0.0,0,28.0,27.32,62.44,66.77,80.53,97.86,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:26.153000+02:00
1789563807153,2026-09-16T13:03:27.153195+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.246,0,0.0,1,37.0,36.66,0.03,0,37.0,-188.09,0.0,0,0.0,0,28.0,27.31,62.43,66.75,80.52,98.69,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:27.153000+02:00
1789563808153,2026-09-16T13:03:28.153062+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2458,0,0.0,1,37.0,36.67,0.03,0,37.0,-181.57,0.0,0,0.0,0,28.0,27.3,62.41,66.76,80.56,99.16,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:28.153000+02:00
1789563809153,2026-09-16T13:03:29.153127+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.246,0,0.0,1,37.0,36.66,0.03,0,37.0,-174.32,0.0,0,0.0,0,28.0,27.3,62.38,66.82,80.64,97.78,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:29.153000+02:00
1789563810152,2026-09-16T13:03:30.152989+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2455,0,0.0,1,37.0,36.67,0.03,0,37.0,-179.44,0.0,0,0.0,0,28.0,27.3,62.38,66.84,80.64,97.92,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:30.152000+02:00
1789563811153,2026-09-16T13:03:31.153568+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2446,0,0.0,1,37.0,36.67,0.03,0,37.0,-175.62,0.0,0,0.0,0,28.0,27.3,62.36,66.85,80.66,97.62,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:31.153000+02:00
1789563812154,2026-09-16T13:03:32.154195+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2451,0,0.0,1,37.0,36.68,0.03,0,37.0,-187.51,0.0,0,0.0,0,28.0,27.29,62.4,66.83,80.61,97.02,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:32.154000+02:00
1789563813152,2026-09-16T13:03:33.152922+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2453,0,0.0,1,37.0,36.68,0.03,0,37.0,-179.22,0.0,0,0.0,0,28.0,27.29,62.43,66.78,80.62,97.05,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:33.152000+02:00
1789563814154,2026-09-16T13:03:34.154061+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.66,0.03,0,37.0,-185.64,0.0,0,0.0,0,28.0,27.29,62.41,66.75,80.53,96.85,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:34.154000+02:00
1789563815153,2026-09-16T13:03:35.153770+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.246,0,0.0,1,37.0,36.67,0.03,0,37.0,-192.34,0.0,0,0.0,0,28.0,27.3,62.41,66.75,80.52,97.83,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:35.153000+02:00
1789563816153,2026-09-16T13:03:36.153213+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2453,0,0.0,1,37.0,36.68,0.03,0,37.0,-187.5,0.0,0,0.0,0,28.0,27.3,62.42,66.73,80.41,97.63,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:36.153000+02:00
1789563817153,2026-09-16T13:03:37.153426+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2455,0,0.0,1,37.0,36.69,0.03,0,37.0,-172.39,0.0,0,0.0,0,28.0,27.31,62.39,66.71,80.34,97.04,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:37.153000+02:00
1789563818153,2026-09-16T13:03:38.153343+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.68,0.03,0,37.0,-176.17,0.0,0,0.0,0,28.0,27.3,62.38,66.7,80.38,97.32,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:38.153000+02:00
1789563819153,2026-09-16T13:03:39.153017+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2444,0,0.0,1,37.0,36.7,0.03,0,37.0,-172.55,0.0,0,0.0,0,28.0,27.31,62.39,66.74,80.43,97.71,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:39.153000+02:00
1789563820153,2026-09-16T13:03:40.153351+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.68,0.03,0,37.0,-183.18,0.0,0,0.0,0,28.0,27.31,62.39,66.74,80.48,96.98,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:40.153000+02:00
1789563821153,2026-09-16T13:03:41.153279+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2455,0,0.0,1,37.0,36.68,0.03,0,37.0,-176.14,0.0,0,0.0,0,28.0,27.31,62.37,66.73,80.58,96.52,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:41.153000+02:00
1789563822152,2026-09-16T13:03:42.152843+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2453,0,0.0,1,37.0,36.68,0.03,0,37.0,-179.79,0.0,0,0.0,0,28.0,27.29,62.36,66.73,80.64,96.83,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:42.152000+02:00
1789563823153,2026-09-16T13:03:43.153076+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2455,0,0.0,1,37.0,36.68,0.03,0,37.0,-186.6,0.0,0,0.0,0,28.0,27.29,62.37,66.72,80.6,96.45,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:43.153000+02:00
1789563824153,2026-09-16T13:03:44.153724+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.66,0.03,0,37.0,-174.07,0.0,0,0.0,0,28.0,27.3,62.36,66.76,80.62,96.43,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:44.153000+02:00
1789563825153,2026-09-16T13:03:45.153574+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.67,0.04,0,37.0,-172.47,0.0,0,0.0,0,26.0,27.3,62.36,66.78,80.72,97.04,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:45.153000+02:00
1789563826153,2026-09-16T13:03:46.153019+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2455,0,0.0,1,37.0,36.66,0.04,0,37.0,-164.13,0.0,0,0.0,0,26.0,27.29,62.34,66.74,80.77,97.02,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:46.153000+02:00
1789563827153,2026-09-16T13:03:47.153617+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2455,0,0.0,1,37.0,36.67,0.04,0,37.0,-183.49,0.0,0,0.0,0,26.0,27.28,62.32,66.71,80.68,96.52,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:47.153000+02:00
1789563828153,2026-09-16T13:03:48.153377+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.68,0.04,0,37.0,-181.53,0.0,0,0.0,0,26.0,27.28,62.31,66.7,80.59,96.76,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:48.153000+02:00
1789563829154,2026-09-16T13:03:49.154329+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.244,0,0.0,1,37.0,36.66,0.04,0,37.0,-179.67,0.0,0,0.0,0,26.0,27.27,62.31,66.73,80.53,96.22,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:49.154000+02:00
1789563830153,2026-09-16T13:03:50.153556+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.66,0.04,0,37.0,-180.25,0.0,0,0.0,0,27.0,27.28,62.32,66.77,80.45,96.73,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:50.153000+02:00
1789563831153,2026-09-16T13:03:51.153336+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2437,0,0.0,1,37.0,36.67,0.04,0,37.0,-175.76,0.0,0,0.0,0,27.0,27.28,62.35,66.78,80.41,97.86,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:51.153000+02:00
1789563832153,2026-09-16T13:03:52.153137+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2435,0,0.0,1,37.0,36.69,0.04,0,37.0,-179.05,0.0,0,0.0,0,27.0,27.29,62.36,66.81,80.41,99.09,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:52.153000+02:00
1789563833153,2026-09-16T13:03:53.153124+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.244,0,0.0,1,37.0,36.68,0.04,0,37.0,-177.89,0.0,0,0.0,0,27.0,27.29,62.38,66.82,80.43,98.95,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:53.153000+02:00
1789563834153,2026-09-16T13:03:54.153108+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2433,0,0.0,1,37.0,36.68,0.04,0,37.0,-169.85,0.0,0,0.0,0,27.0,27.3,62.37,66.83,80.44,98.02,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:54.153000+02:00
1789563835152,2026-09-16T13:03:55.152934+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2435,0,0.0,1,37.0,36.69,0.04,0,37.0,-172.93,0.0,0,0.0,0,28.0,27.31,62.37,66.81,80.36,98.24,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:55.152000+02:00
1789563836153,2026-09-16T13:03:56.153688+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2433,0,0.0,1,37.0,36.68,0.04,0,37.0,-198.84,0.0,0,0.0,0,28.0,27.31,62.37,66.82,80.38,98.08,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:56.153000+02:00
1789563837153,2026-09-16T13:03:57.153308+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2435,0,0.0,1,37.0,36.69,0.04,0,37.0,-176.83,0.0,0,0.0,0,28.0,27.32,62.37,66.85,80.38,97.59,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:57.153000+02:00
1789563838153,2026-09-16T13:03:58.153701+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2424,0,0.0,1,37.0,36.7,0.04,0,37.0,-178.85,0.0,0,0.0,0,28.0,27.32,62.35,66.87,80.49,97.48,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:58.153000+02:00
1789563839153,2026-09-16T13:03:59.153454+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2422,0,0.0,1,37.0,36.7,0.04,0,37.0,-175.54,0.0,0,0.0,0,28.0,27.33,62.36,66.84,80.54,97.33,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:03:59.153000+02:00
1789563840153,2026-09-16T13:04:00.153310+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2435,0,0.0,1,37.0,36.7,0.04,0,37.0,-182.03,0.0,0,0.0,0,27.0,27.33,62.36,66.83,80.64,97.46,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:00.153000+02:00
1789563841152,2026-09-16T13:04:01.152958+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2424,0,0.0,1,37.0,36.71,0.04,0,37.0,-177.04,0.0,0,0.0,0,27.0,27.34,62.38,66.83,80.7,96.71,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:01.152000+02:00
1789563842153,2026-09-16T13:04:02.153838+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2431,0,0.0,1,37.0,36.71,0.04,0,37.0,-163.59,0.0,0,0.0,0,27.0,27.34,62.39,66.84,80.75,97.36,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:02.153000+02:00
1789563843153,2026-09-16T13:04:03.153573+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2422,0,0.0,1,37.0,36.72,0.04,0,37.0,-186.18,0.0,0,0.0,0,27.0,27.34,62.41,66.83,80.72,98.36,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:03.153000+02:00
1789563844153,2026-09-16T13:04:04.153540+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2424,0,0.0,1,37.0,36.72,0.03,0,37.0,-178.87,0.0,0,0.0,0,27.0,27.34,62.41,66.82,80.71,98.56,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:04.153000+02:00
1789563845153,2026-09-16T13:04:05.153131+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2422,0,0.0,1,37.0,36.72,0.03,0,37.0,-189.63,0.0,0,0.0,0,29.0,27.33,62.42,66.79,80.74,98.31,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:05.153000+02:00
1789563846153,2026-09-16T13:04:06.153643+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2426,0,0.0,1,37.0,36.72,0.03,0,37.0,-176.14,0.0,0,0.0,0,29.0,27.32,62.4,66.75,80.7,98.38,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:06.153000+02:00
1789563847153,2026-09-16T13:04:07.153284+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2424,0,0.0,1,37.0,36.72,0.03,0,37.0,-176.36,0.0,0,0.0,0,29.0,27.31,62.37,66.74,80.59,98.44,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:07.153000+02:00
1789563848152,2026-09-16T13:04:08.152995+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2433,0,0.0,1,37.0,36.73,0.03,0,37.0,-182.53,0.0,0,0.0,0,29.0,27.31,62.37,66.76,80.71,98.85,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:08.152000+02:00
1789563849153,2026-09-16T13:04:09.153426+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2426,0,0.0,1,37.0,36.74,0.03,0,37.0,-173.11,0.0,0,0.0,0,29.0,27.33,62.37,66.78,80.72,98.55,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:09.153000+02:00
1789563850152,2026-09-16T13:04:10.152949+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2431,0,0.0,1,37.0,36.73,0.03,0,37.0,-187.94,0.0,0,0.0,0,28.0,27.33,62.38,66.75,80.68,98.23,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:10.152000+02:00
1789563851153,2026-09-16T13:04:11.153351+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2435,0,0.0,1,37.0,36.75,0.03,0,37.0,-181.52,0.0,0,0.0,0,28.0,27.33,62.39,66.74,80.66,97.34,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:11.153000+02:00
1789563852153,2026-09-16T13:04:12.153260+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2417,0,0.0,1,37.0,36.74,0.03,0,37.0,-182.27,0.0,0,0.0,0,28.0,27.33,62.39,66.75,80.75,96.45,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:12.153000+02:00
1789563853152,2026-09-16T13:04:13.152993+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2422,0,0.0,1,37.0,36.74,0.03,0,37.0,-179.65,0.0,0,0.0,0,28.0,27.33,62.36,66.77,80.69,95.8,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:13.152000+02:00
1789563854153,2026-09-16T13:04:14.153029+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2424,0,0.0,1,37.0,36.74,0.03,0,37.0,-174.32,0.0,0,0.0,0,28.0,27.33,62.33,66.78,80.7,96.11,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:14.153000+02:00
1789563855153,2026-09-16T13:04:15.153589+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2428,0,0.0,1,37.0,36.76,0.03,0,37.0,-172.75,0.0,0,0.0,0,27.0,27.34,62.34,66.8,80.63,95.97,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:15.153000+02:00
1789563856152,2026-09-16T13:04:16.152944+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2435,0,0.0,1,37.0,36.76,0.03,0,37.0,-172.77,0.0,0,0.0,0,27.0,27.35,62.39,66.8,80.57,96.87,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:16.152000+02:00
1789563857152,2026-09-16T13:04:17.152871+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2424,0,0.0,1,37.0,36.75,0.03,0,37.0,-179.79,0.0,0,0.0,0,27.0,27.36,62.4,66.76,80.48,96.9,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:17.152000+02:00
1789563858154,2026-09-16T13:04:18.154197+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2431,0,0.0,1,37.0,36.77,0.03,0,37.0,-168.44,0.0,0,0.0,0,27.0,27.36,62.41,66.71,80.48,97.35,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:18.154000+02:00
1789563859153,2026-09-16T13:04:19.153043+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2435,0,0.0,1,37.0,36.77,0.03,0,37.0,-183.87,0.0,0,0.0,0,27.0,27.35,62.44,66.69,80.56,96.59,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:19.153000+02:00
1789563860153,2026-09-16T13:04:20.153243+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2437,0,0.0,1,37.0,36.76,0.03,0,37.0,-171.9,0.0,0,0.0,0,28.0,27.33,62.42,66.64,80.53,97.02,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:20.153000+02:00
1789563861153,2026-09-16T13:04:21.153243+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2431,0,0.0,1,37.0,36.76,0.03,0,37.0,-163.38,0.0,0,0.0,0,28.0,27.33,62.42,66.65,80.61,98.12,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:21.153000+02:00
1789563862153,2026-09-16T13:04:22.153813+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2428,0,0.0,1,37.0,36.77,0.03,0,37.0,-178.31,0.0,0,0.0,0,28.0,27.33,62.41,66.68,80.72,98.21,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:22.153000+02:00
1789563863152,2026-09-16T13:04:23.152974+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2428,0,0.0,1,37.0,36.78,0.03,0,37.0,-177.14,0.0,0,0.0,0,28.0,27.32,62.41,66.71,80.81,98.15,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:23.152000+02:00
1789563864153,2026-09-16T13:04:24.153886+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2426,0,0.0,1,37.0,36.77,0.03,0,37.0,-180.45,0.0,0,0.0,0,28.0,27.32,62.41,66.71,80.8,98.09,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:24.153000+02:00
